"Vets, The","Leather, Stephen",6/95-- 7,7
Face,"Lebbon, Tim",5/03-- 7.6,7.6
Absolute Friends,"LeCarre, John",4/04-- 7,7
"Most Wanted Man, A","LeCarre, John",10/08-- 6,6
"Tailor of Panama, The","LeCarre', John",8/96-- 7.5,7.5
Single & Single,"LeCarre', John",2/99-- 7.3,7.3
"Constant Gardener, The","LeCarre', John",12/00-- 7,7
Our Game,"LeCarre', John",3/95-- 6,6
Night Manager,"LeCarre', John",2/94-- 5,5
Carthage,"Leckie, Ross",6/01-- 7.4,7.4
Hannibal,"Leckie, Ross",10/96-- 7,7
Absolute Friends,"LeClarre, John",1/04-- 6,6
Before the Devil Knows You're Dead,"Ledwidge, Michael",3/03-- 8.5,8.5
"Narrowback, The","Ledwidge, Michael",2/99-- 8,8
Martin Quinn,"Lee, Anthony",10/03-- 7.1,7.1
Native Speaker,"Lee, Chang-Rae",4/95-- 6,6
Country of Origin,"Lee, Don",9/04-- 7.3,7.3
"Stickman, The","Lee, Edward",7/00-- 7,7
"Tranquility Wars, The","Lee, Gentry",1/01-- 8.4,8.4
No Physical Evidence,"Lee, Gus",10/98-- 8.4,8.4
Tiger's Tale,"Lee, Gus",4/96-- 7.5,7.5
China Boy,"Lee, Gus",3/98-- 6.5,6.5
Honor and Duty,"Lee, Gus",11/99-- 6.5,6.5
"Fatal Cape Cod Funeral, The","Lee, Marie",2/98-- 8,8
"Fatal Cape Cod Funeral, The","Lee, Marie",1/98-- 7,7
With Malice,"Lee, Rachael",3/03-- 7.5,7.5
Something Deadly,"Lee, Rachael",3/04-- 7,7
Dunn's Conundrum,"Lee, Stan",1/97-- 7,7
"God Project, The","Lee, Stan",1/97-- 6,6
"Book of the Beast, The:Secret Book of Paradys","Lee, Tanith",1/97-- 6,6
Red Unicorn,"Lee, Tanith",8/97-- 6,6
Book of the Damned:Secret Books of Paradys1,"Lee, Tanith",Yes,
Lords of Darkness Tales from the Flat Earth,"Lee, Tanith",No,
Night's Daughter Tales from the Flat Earth,"Lee, Tanith",Yes,
Wars of Vis,"Lee, Tanith",no,
In the Middle of all This,"Leebron, Fred G.",9/02-- 7.4,7.4
"Dark Path to the River, The","Leedom, Joanne & Ackerman",1/97-- 6,6
Left Hand of Darkness. The,"LeGuin, Ursula",1/87-- 9,9
A Wizard of Earthsea,"LeGuin, Ursula",1/88-- 8,8
"Lathe of Heaven, The","LeGuin, Ursula",1/89-- 8,8
Planet of Exile,"LeGuin, Ursula",1/86-- 7,7
Rocannon's World,"LeGuin, Ursula",1/89-- 7,7
"Dispossessed, The","LeGuin, Ursula",1/95-- 6,6
Tehanu,"LeGuin, Ursula",no,
"Telling, The","LeGuin, Ursula ",9/00-- 7,7
Four Ways to Forgiveness,"LeGuin, Ursula ",8/95-- 6,6
Tales from the Earthsea,"LeGuin, Ursula K.",12/01-- 7.5,7.5
Changing Planes,"LeGuin, Ursula K.",7/03-- 6,6
"Other Wind, The","LeGuin, Ursula K.",9/01-- 6,6
Shutter Island,"Lehane, Denis",5/03-- 7.2,7.2
Live By Night,"Lehane, Dennis",12/12-- 9,9
Prayers for Rain,"Lehane, Dennis",7/99-- 8.8,8.8
Mystic River,"Lehane, Dennis",2/01-- 8,8
Sacred,"Lehane, Dennis",8/97-- 8,8
Gone Baby Gone,"Lehane, Dennis",10/98-- 7.5,7.5
Moonlight Mile,"Lehane, Dennis",12/10-- 7.5,7.5
Amageddon,"LeHayne, Jim & Jerry B. Jenkins",5/03-- 7,7
Desecration,"LeHayne, Tim & Jerry B. Jenkins",11/01-- 7.4,7.4
"Indwelling, The","Lehayne, Tim & Jerry B. Jenkins",7/00-- 7.2,7.2
"Regime, the","LeHayne, Tim & Jerry B. Jenkins",3/06-- 7.2,7.2
"Crooked Man, A","Lehmann-Haupt, Christopher",4/95-- 7,7
"Specail Prisoner, The","Lehrer, Jim",5/00-- 8.3,8.3
Purple Dots,"Lehrer, Jim",10/98-- 8,8
White Widow,"Lehrer, Jim",2/97-- 8,8
No Certain Rest,"Lehrer, Jim",10/02-- 7.8,7.8
Eureka,"Lehrer, Jim",10/07-- 7.5,7.5
Fine Lines,"Lehrer, Jim",7/94-- 6,6
"Last Debate, The","Lehrer, Jim",10/95-- 6,6
Flying Crows,Lehrer. Jim,8/04-- 7,7
Behold a Pale Horse,"Leib, Franklin Allen",4/00-- 8,8
"House of Pain, The","Leib, Franklin Allen",2/01-- 8,8
Best of Fritz Leiber,"Leiber, Fritz",No,
House of Destiny,"Leigh, Janet",2/96-- 6,6
Seaward,"Leithauser, Brad",8/93-- 6,6
"Live Coal in the Sea,A","L'Engle, Madeleine",5/96-- 6,6
Hidden Passions,"Lenox, Tabitha",4/01-- 7.2,7.2
In the Fall,"Lent, Jeffrey",4/00-- 7.6,7.6
Dressed for Death,"Leon, Donna",12/97-- 7,7
Raylan,"Leonard, Elmore",3/12-- 8,8
Raylan,"Leonard, Elmore",3/12-- 8,8
"Tonto Woman, The","Leonard, Elmore",9/98-- 7.8,7.8
Pagan Babies,"Leonard, Elmore",9/00-- 7.5,7.5
Rum Punch,"Leonard, Elmore",1/97-- 7.5,7.5
Mr. Paradise,"Leonard, Elmore",1/04-- 7.4,7.4
Be Cool,"Leonard, Elmore",2/99-- 7.2,7.2
Mr Paradise,"Leonard, Elmore",5/04-- 7.2,7.2
Tishomingo Blues,"Leonard, Elmore",2/02-- 7.2,7.2
City Primeval,"Leonard, Elmore",1/97-- 7,7
Gold Coast,"Leonard, Elmore",1/97-- 7,7
Killshot,"Leonard, Elmore",1/97-- 7,7
Maximum Bob,"Leonard, Elmore",1/97-- 7,7
"Moonshine War, The","Leonard, Elmore",1/97-- 7,7
Riding the Rap,"Leonard, Elmore",6/95-- 7,7
Cuba Libre,"Leonard, Elmore",1/98-- 6.5,6.5
Out of Sight,"Leonard, Elmore",10/96-- 6.5,6.5
"Hot Kid, The","Leonard, Elmore",7/05-- 6,6
Acqua Alta,"Leonz, Donna",9/97-- 6,6
"Surrogate Assassin, The","Leppek, Christopher",11/97-- 7.4,7.4
Fools' Experiment,"Lerner, Edward M.",1/09-- 6,6
Bicycle Road Racing,"Lerner, George",no,
"Second Chair, The","Lescroadt, John",1/04-- 8,8
"Certain Justice, A","Lescroadt, John T.",9/95-- 9.5,9.5
The 13th Juror,"Lescroadt, John T.",10/94-- 8,8
"Oath, The","Lescroadt, John T.",3/02-- 7.8,7.8
Guilt,"Lescroadt, John T.",7/97-- 7.5,7.5
"Hearing, The","Lescroadt, John T.",5/01-- 7.5,7.5
"Mercy Rule, The","Lescroadt, John T.",10/98-- 7.3,7.3
"First Law, The","Lescroadt, John T.",1/03-- 7.2,7.2
Dead Irish,"Lescroadt, John T.",2/98-- 7,7
Nothing but the Truth,"Lescroadt, John T.",2/00-- 7,7
"Motive, The","Lescroart, John",1/05-- 8.9,8.9
"Suspect, The","Lescroart, John",1/07-- 8.9,8.9
Betrayal  ,"Lescroart, John",3/08-- 8,8
"Plague of Secrets, A","Lescroart, John",6/09-- 8,8
Damage,"Lescroart, John",1/11-- 7.8,7.8
"Hunter,The","Lescroart, John",12/11-- 7.8,7.8
Treasure Hunt,"Lescroart, John",3/10-- 7,7
Life of Crime,"Leslie, Diane",5/99-- 7.1,7.1
"Melbourne Virus, The","Leslie, Peter",1/97-- 7.5,7.5
Mara and Dann,"Lessing, Doris",12/98-- 7.3,7.3
"Sweetest Dream, The","Lessing, Doris",4/02-- 6,6
"Wall of the Sky, The, The Wall of the Eye","Lethem, Jonathan",3/97-- 8,8
Motherless Brooklyn,"Lethem, Jonathan",1/00-- 7.7,7.7
Blaze,"Leuci, Robert",12/99-- 7.5,7.5
Captain Butterfly,"Leuci, Robert",1/98-- 7,7
Double Edge,"Leuci, Robert",1/97-- 7,7
Fence Jumpers,"Leuci, Robert",6/95-- 6.5,6.5
"Snitch, The","Leuci, Robert",7/00-- 6.5,6.5
Serendipity Green,"Levanodski, Bob",6/00-- 7,7
Where the Dead Lay,"Levien, David",8/09-- 7.8,7.8
City of the Sun,"Levien, David",5/08-- 7,7
"Last Ember, The","Levin, Daniel",9/09-- 7.5,7.5
Son of Rosemary,"Levin, Ira",9/97-- 8,8
Triangle of Death,"Levine, Michael & Laura Kavanau",7/96-- 8,8
Flesh and Bones,"Levine, Paul",2/97-- 9,9
Flesh and Bones,"Levine, Paul",4/97-- 9,9
Fool Me Twice,"Levine, Paul",1/96-- 9,9
Lassiter,"Levine, Paul",11/11-- 9,9
Nine Scorpions,"Levine, Paul",9/98-- 9,9
False Dawn,"Levine, Paul",1/97-- 8.5,8.5
Illegal,"Levine, Paul",5/09-- 8.5,8.5
To Speak for the Dead,"Levine, Paul",12/97-- 8.5,8.5
Mortal Sin,"Levine, Paul",4/94-- 7.5,7.5
Slashback,"Levine, Paul",8/96-- 7.5,7.5
Night Vision,"Levine, Paul",5/94-- 7,7
"Pixel Eye, The","Levinson, Paul",10/03-- 7.3,7.3
Where the Lies Begin,"Levinson, Robert S.",7/06-- 7.5,7.5
"James Dean Affair, The","Levinson, Robert S.",9/00-- 7,7
Elvis Marilyn Affair,"Levinson, Robert S.",9/99-- 6,6
"Love that Kills, The","Levitsky, Ronald",5/95-- 7.5,7.5
"Truth that Kills, The","Levitsky, Ronald",5/95-- 7.5,7.5
"Spirit that Kills, The","Levitsky, Ronald",5/95-- 7,7
Knockoff,"Levy, Bill",9/95-- 6.5,6.5
Chain of Custody,"Levy, Harry",5/98-- 7.6,7.6
Out of Reach,"Lewin, Patricia",1/04-- 8.7,8.7
Blind Run,"Lewin, Patricia",4/03-- 8.2,8.2
Why the Tree Loves the Ax,"Lewis, Jim",6/99-- 7.1,7.1
Conflict of Interest,"Lewis, Terry",9/97-- 8.5,8.5
Privileged Information,"Lewis, Terry",8/04-- 7.2,7.2
Rebel Sutra,"Lewitt, Shariann",11/00-- 6,6
An Honorable Profession,"L'Heureux, John",8/98-- 6.5,6.5
Legends,"Liddel, Robert",7/05-- 7,7
"Girl With Boticelli Eyes, The","Lieberman, Herbert",7/96-- 7,7
Sandman Sleep,"Lieberman, Herbert",9/93-- 5,5
Coral Reef,"Lieske, Ewald & Robert Myers",5/98-- 7.5,7.5
"Woody, The","Lifcourt, Peter",10/98-- 8.2,8.2
"Diagnosis, The","Lightman, Alan",2/01-- 7.2,7.2
Way It Ought To Be,"Limbaugh, Rush",6/93-- 7,7
"See, I Told You So","Limbaugh, Rush",3/94-- 6,6
Powertown,"Lind, Michael",10/96-- 6,6
Little Star,"Lindqvist, John Ajvide",10/12-- 8,8
Little Star,"Lindqvist, John Ajvide",10/12-- 8,8
Handling the Dead,"Lindqvist, John Ajvide",12/10-- 7,7
Harbor,"Lindqvist, John Ajvide",11/11-- 6,6
Dexter In the Dark,"Lindsay, Jeff",11/07-- 8.5,8.5
Darkly Dreaming Dexter,"Lindsay, Jeff",8/04-- 8.4,8.4
Dexter By Design,"Lindsay, Jeff",10/09-- 8,8
Double Dexter,"Lindsay, Jeff",12/11-- 8,8
Dearly Devoted Dexter,"Lindsay, Jeff",8/05-- 7.8,7.8
Dexter Is Delicious,"Lindsay, Jeff",10/10-- 7.5,7.5
Tropical Depression,"Lindsay, Jeffry P.",7/94-- 6.5,6.5
"Fuhrer's Reserve, The","Lindsay, Paul",4/00-- 8.2,8.2
Code Name: Gentkill,"Lindsay, Paul",12/95-- 8,8
Freedom to Kill,"Lindsay, Paul",6/99-- 7.8,7.8
Witness to the Truth,"Lindsay, Paul",7/94-- 6,6
Big Scam,"Lindsays, Paul",9/05-- 7.2,7.2
Mercy,"Lindsey, David",11/95-- 9,9
"Face of the Assassin, the","Lindsey, David",5/04-- 8.9,8.9
An Absence of Light,"Lindsey, David",6/94-- 8.5,8.5
Animosity,"Lindsey, David",12/02-- 7.8,7.8
In the Lake at the Moon,"Lindsey, David",11/95-- 7.5,7.5
Requiem for a Glass Heart,"Lindsey, David",5/96--7 .5,7.5
"Color of Night, the","Lindsey, David",4/99-- 6,6
Heat From Another Sun,"Lindsey, David",1/98-- 6,6
Body of Truth,"Lindsey, David",7/94-- 5,5
Blood Moon,"Lindsey, Hal",8/96-- 6.5,6.5
Prisoner of My Desire,"Lindsey, Johanna",12/02-- 7.2,7.2
"Man Called My own, A","Lindsey, Johanna",10/03-- 7.1,7.1
"Man to Call My Own, A","Lindsey, Johanna",9/03-- 7.1,7.1
"Present, The","Lindsey, Johanna",11/98-- 7.1,7.1
Home for the Holidays,"Lindsey, Johanna",10/00-- 7,7
All I Need is You,"Lindsey, Johanna",2/98-- 6,6
"Gentle Feuding, A","Lindsey, Johanna",9/00-- 6,6
Brother to Dragon Companion to Owls,"Lindshold, Jane",5/96-- 6,6
Thirteen Orphans,"Lindskold, Jane",1/09-- 6,6
Blood On the Wood,"Linscott, Gilliam",5/04-- 6,6
Dead Man Riding,"Linscott, Gillian",2/03-- 7,7.4
Dance on Blood,"Linscott, Gillian",5/98-- 6,6
Germ,"Liparulo, Robert",1/08-- 9,9
Comes A Horseman,"Liparulo, Robert",1/08-- 8.8,8.8
"Picture of her Tomstone, A","Lipinski, Thomas",11/96-- 6,6
"Inn at Lake Devine, The","Lipman, Elinor",10/98-- 7.2,7.2
"Last Place, The","Lippman, Laura",10/02-- 8 ,8
What the Dead Know,"Lippman, Laura",4/07-- 7.9,7.9
"Power of Three, The","Lippman, Laura",12/05-- 7.7,7.7
Charm City,"Lippman, Laura",6/99-- 7.4,7.4
By A Spider's Thread,"Lippman, Laura",9/04-- 7.3,7.3
Every Secret Thing,"Lippman, Laura",2/04-- 7.3,7.3
Another Thing to Fall,"Lippman, Laura",4/08-- 7,7
In a Strange City,"Lippman, Laura",11/01-- 7,7
Sugar House,"Lippman, Laura",10/00-- 7,7
"Last Good Night, The","Lisfield, Emily",9/97-- 8,8
Minerva Wakes,"Lisle, Holly",7/94-- 7,7
Bones of the Past,"Lisle, Holly",6/93-- 6,6
"Conspiracy of Paper, A","Liss, David",3/00-- 8.8,8.8
"Company, The","Littell, Robert",4/02-- 7,7
Walking Back the Cat,"Littell, Robert",12/97-- 7,7
Young Philby,"Littell, Robert",12/12-- 6,6
Young Philby,"Littell, Robert",12/12-- 6,6
Dispatch,"Little, Bentley",1/06-- 8,8
"Association, The","Little, Bentley",11/01-- 7.8,7.8
"Collection, The","Little, Bentley",11/02-- 7.5,7.5
"Return, The","Little, Bentley",11/02-- 7.5,7.5
Eva Moves the Furniture,"Livesey, Margot",9/01-- 7.4,7.4
Criminals,"Livesey, Margot",4/96-- 6.5,6.5
"Missing World, The","Livesey, Margot",5/00-- 6,6
Ride a Tiger,"Livingston, Harold",6/98-- 6.5,6.5
Blood Orange,"Llewellyn, Sam",1/98-- 8.5,8.5
Bloodknot,"Llewellyn, Sam",1/98-- 8,8
Dead Roll,"Llewellyn, Sam",1/98-- 8,8
Deadeye,"Llewellyn, Sam",1/98-- 8,8
Clawhammer,"Llewellyn, Sam",1/98-- 7,7
"Sea Garden, The","Llewellyn, Sam",11/00-- 6.5,6.5
Thunderbolt From Navarone,"Llewellyn, Sam",8/00-- 6,6
Death in the Andes,"Llosa, Maris Vargas",08/96-- 6,6
Come Together,"Lloyd, Josie & Emlym Rees",5/99-- 6,6
1921,"Llywelyn, Morgan",3/01-- 7,7
Elementals,"Llywelyn, Morgan",3/94-- 7,7
Pride of Lions,"Llywelyn, Morgan",08/96-- 6,6
Druids,"Llywelyn, Morgan",No,
Red Branch,"Llywelyn, Morgan",No,
Silverlight: Arcana BkII,"Llywelyn, Morgan & Michael Scott",2/97-- 8.5,8.5
Silverhand Bk1 The Arcana,"Llywelyn, Morgan & Michael Scott",4/95-- 8,8
Etruscans,"Llywelyn, Morgan & Michael Scott",3/00-- 7.2,7.2
Laughing Dog,"Lochte, Dick",1/98-- 6,6
"Neon Smile, The","Lochte, Dick",4/95-- 6,6
Maybe,"Locke, John",12/12-- 8,8
Maybe,"Locke, John",12/12-- 8,8
Fresh Kills,"Loehfelm, Bill",9/08-- 7.5,7.5
Absolute Zero,"Logan, Chuck",4/02-- 8.2,8.2
Homefront,"Logan, Chuck",8/05-- 8.1,8.1
Hunters Moon ,"Logan, Chuck",08/96-- 8,8
Vapor Trail,"Logan, Chuck",4/03-- 8,8
South of Shiloh,"Logan, Chuck",4/08-- 7.2,7.2
"Price of Blood, The","Logan, Chuck",2/98-- 7,7
Blood Country,"Logue, Mary",12/99-- 9,9
Dark Coulee,"Logue, Mary",11/00-- 9,9
Glare Ice,"Logue, Mary",11/01-- 8.5,8.5
Poison Heart,"Logue, Mary",8/05-- 7,7
Juniper Tree Burning,"Long, Goldberry",7/01-- 5,5
"Wall, the","Long, Jeff",1/06-- 9,9
Angels of Light,"Long, Jeff",7/99-- 8,8
"Descent, The","Long, Jeff",7/99-- 8,8
Deeper  ,"Long, Jeff",8/07-- 7.6,7.6
Year Zero,"Long, Jeff",5/02-- 7.4,7.4
"Ascent, The","Long, Jeff",7/99-- 7.3,7.3
Dead Alone,"Longworth, Gay",3/03-- 7.3,7.3
Third and Indiana,"Lopez, Steve",12/94-- 8.5,8.5
"Sunday Macaroni Club, The","Lopez, Steve",10/97-- 7,7
In the Clear,"Lopez, Steve",6/02-- 6,6
Dead Low Tide,"Lott, Bret",5/12-- 7,7
Dead Low Tide,"Lott, Bret",5/12-- 7,7
Die In Plain Site,"Lovell, Elizabeth",6/03-- 7.5,7.5
In Suspence,"Lovesay, Peter",12/01-- 7.8,7.8
"Reaper, The","Lovesey, Peter",7/01-- 8.9,8.9
"Last Detective, The","Lovesey, Peter",2/98-- 8,8
"Summons, The","Lovesey, Peter",12/95-- 8,8
Goldengirl,"Lovesey, Peter",12/02-- 7.6,7.6
Diamond Dust,"Lovesey, Peter",6/02-- 7.5,7.5
"House Sitter, The","Lovesey, Peter",7/03-- 7.2,7.2
Do Not Exceed the Stated Dose,"Lovesey, Peter",5/98-- 7,7
Diamond Solitaire,"Lovesey, Peter",2/98-- 6.5,6.5
"Desperate Silence, A","Lovett, Sarah",3/98-- 9.5,9.5
Aquired Motives,"Lovett, Sarah",7/96-- 9,9
Dangerous Attachments,"Lovett, Sarah",8/95-- 8.5,8.5
Dantes' Inferno,"Lovett, Sarah",4/01-- 8,8
Dark Alchemy,"Lovett, Sarah",3/03-- 7.3,7.3
Hellbent on Homicide,"Lovisi, Gary",5/98-- 6.5,6.5
Spin,"Lowe, Tom",3/99-- 7.5,7.5
Beautiful Sacrifice,"Lowell, Elizabeth",7/12-- 9,9
Eden Burning,"Lowell, Elizabeth",3/02-- 8.2,8.2
Moving Target,"Lowell, Elizabeth",6/01-- 8.1,8.1
Running Scared,"Lowell, Elizabeth",5/02-- 7.5,7.5
"Color of Death, The","Lowell, Elizabeth",8/04-- 7.4,7.4
Die In Plain Sight,"Lowell, Elizabeth",8/03-- 7.4,7.4
Pearl Cove,"Lowell, Elizabeth",1/05-- 7.4,7.4
Always Time To Die,"Lowell, Elizabeth",9/05-- 7,7
Midnight in Ruby Bayou,"Lowell, Elizabeth",8/00-- 6,6
"Wrong Hostage, The","Lowell, Elizabeth",6/06-- 5,5
When the Storm Breaks,"Lowell, Heather",11/03-- 7.9,7.9
Hell Screens,"Lu, Alvin",12/00-- 7.4,7.4
Shadow Moon,"Lucas, George & Chris Claremont",9/95-- 7.5,7.5
Star Wars: Labyrinth of Evil,"Luceno, James",5/05-- 7.3,7.3
Star Wars: Unifying Force,"Luceno, James",4/04-- 6.8,6.8
Star Wars: Cloak of Deception,"Luceno, James",8/01-- 6,6
"Prometheus Deception, The","Ludlum, Robert",10/00-- 9,9
Ambler Warning,"Ludlum, Robert",2/06-- 8.5,8.5
"Janson Directive, The","Ludlum, Robert",10/02-- 7.4,7.5
Apocalypse Watch,"Ludlum, Robert",9/95-- 7,7
"Matarese Countdown, The","Ludlum, Robert",11/97-- 7,7
The Scorpio Illusion,"Ludlum, Robert",9/93-- 5,5
Trevayne,"Ludlum, Robert",no,
"Sigma Protocol, The","Ludlum, Robert ",10/01-- 8,8
"Hades Factor, The","Ludlum, Robert & Gayle Lynds",7/00-- 7.2,7.2
"Altman's Code, The","Ludlum, Robert & Gayle Lynds",8/03-- 7,7
"Paris Option, The","Ludlum, Robert & Gayle Lynds",2/03-- 7,7
"Artic Event, The","Ludlum, Robert & James H. Cobb",1/09-- 7.5,7.5
Blood Brothers,"Lumley, Brian",10/96-- 8,8
Deadspawn,"Lumley, Brian",11/96-- 7.5,7.5
Deadspeak,"Lumley, Brian",11/96-- 7.5,7.5
"Last Aerie, The","Lumley, Brian",11/96-- 7.5,7.5
Necroscope: Invaders,"Lumley, Brian",7/99-- 7.5,7.5
Necroscope: Resurgence The Lost Years Vol.2,"Lumley, Brian",11/96-- 7.5,7.5
Blood Wars,"Lumley, Brian",10/96-- 7,7
"Last Aerie, The","Lumley, Brian",10/95-- 7,7
Necroscope,"Lumley, Brian",11/96-- 7,7
"Source, the","Lumley, Brian",11/96-- 7,7
Vamphyri,"Lumley, Brian",11/96-- 7,7
Necroscope: The LOst Years,"Lumley, Brian",11/96-- 6.5,6.5
Ship of Dreams,"Lumley, Brian",12/96-- 6.5,6.5
"Clock of Dreams, The","Lumley, Brian",9/97-- 6,6
Hero of Dreams,"Lumley, Brian",12/96-- 6,6
Titus Crow,"Lumley, Brian",12/97-- 6,6
Spawn of the Winds,"Lumley, Brian ",9/97-- 6,6
"Cassandra Compact, The","Lundlum, Robert & Philip Shelby",8/01-- 7.2,7.2
Garden Club,"Lundrum, Graham Gordon & Robert Graham",10/98-- 7.6,7.6
Wild Pitch,"Lupica, Mike",10/02-- 7.8,7.8
Full Court Press,"Lupica, Mike",11/01-- 7.5,7.5
Too Far,"Lupica, Mike",2/05-- 7.5,7.5
Bump & Run,"Lupica, Mike",12/00-- 7.2,7.2
Red Zone,"Lupica, Mike",3/04-- 7.1,7.1
"Last Resort, The","Lurie, Alison",8/98-- 6,6
Last Refuge of Scoundrels,"Lussier, Paul",5/01-- 7.2,7.2
First Daughter,"Lustbader, Eric",9/08-- 8.5,8.5
"Bourne Sanction, The","Lustbader, Eric",11/08-- 7.5,7.5
"Bourne Betrayal, The","Lustbader, Eric",8/07-- 7,7
Dark Homecoming,"Lustbader, Eric V.",7/97-- 9.5,9.5
Black Blade,"Lustbader, Eric V.",6/93-- 9,9
Angel Eyes,"Lustbader, Eric V.",6/93-- 8,8
Black Heart,"Lustbader, Eric V.",7/93-- 8,8
"Ring of Five Dragons, The Vol.1 The Pearl","Lustbader, Eric V.",10/01-- 7.8,7.8
Jian,"Lustbader, Eric V.",7/98-- 7.4,7.4
"Miko, The","Lustbader, Eric V.",7/98-- 7.4,7.4
Shan,"Lustbader, Eric V.",8/98-- 7.2,7.2
Floating City,"Lustbader, Eric V.",8/94-- 7,7
Second Skin,"Lustbader, Eric V.",8/95-- 7,7
White Ninja,"Lustbader, Eric V.",7/93-- 7,7
Zero,"Lustbader, Eric V.",8/93-- 6.5,6.5
French Kiss,"Lustbader, Eric V.",8/93-- 6,6
Kaisho,"Lustbader, Eric V.",10/93-- 6,6
Sunset Warrior Bk 1 Sunset Warrior Cycle,"Lustbader, Eric V.",3/94-- 6,6
Last Snow,"Lustbader, Eric Van",3/10-- 8.8,8.8
Father Night,"Lustbader, Eric Van",10/12-- 8.4,8.4
Father Night,"Lustbader, Eric Van",10/12-- 8.4,8.4
Blood Trust,"Lustbader, Eric Van",6/11-- 8,8
"Bourne Legacy, The","Lustbader, Eric Van",7/04-- 7.9,7.9
"Bourne Dominion, The","Lustbader, Eric Van",9/11-- 7.8,7.8
"Bourne Deception, The","Lustbader, Eric Van",7/09-- 7.5,7.5
Mistress of the Pearl,"Lustbader, Eric Van",4/04-- 7,7
"Veil of a Thousand Tears, The","Lustbader, Eric Van",10/03-- 7,7
Darker Than Night,"Lutz, John",1/05-- 8.5,8.5
Death By Jury,"Lutz, John",11/95-- 8.5,8.5
Fear the Night,"Lutz, John",2/06-- 8,8
Time Exposure,"Lutz, John",11/95-- 7.5,7.5
Bone Grinders,"Lutz, John",7/98-- 7.2,7.2
Lazarus Man,"Lutz, John",11/95-- 7,7
SWF Seeks Same,"Lutz, John",11/95-- 6,6
Final Seconds,"Lutz, John & David August",8/98-- 7.4,7.4
Curse of the Spellmans,"Lutz, Lisa",5/08-- 8,8
"Spellman Files, The","Lutz, Lisa",5/08-- 8,8
Spy's Honour,"Lyall, Gavin",2/95-- 5,5
Carriers,"Lynch, Patrick",9/95-- 8,8
Figure of Eight,"Lynch, Patrick",1/00-- 7.6,7.6
"Policy, The","Lynch, Patrick",11/98-- 7.1,7.1
Mesmerized,"Lynd, Gayle",6/01-- 8,8
"Coil, The","Lynds, Gayle",7/04-- 8.2,8.2
Masquerade,"Lynds, Gayle",2/96-- 7.5,7.5
Mosaic,"Lynds, Gayle",9/98-- 7.4,7.4
Dragon's Winter,"Lynn, Elizabeth A.",4/98-- 8,8
Northern Girl Bk3Chronicles of Tornor,"Lynn, Elizabeth A.",yes,
Sardonyn Net,"Lynn, Elizabeth A.",No,
Face Down Beneath the Eleanor Cross,"Lynn, Kathy",4/00-- 7.5,7.5
With a Hammer for My Heart,"Lyon, George Ella",4/98-- 7,7
Last Dance of the Viper,"Lysaght, Brian",12/01-- 7,7
Eye of the Beholder,"Lysagnt, Brian",10/95-- 6,6
"First Century After Beatrice, The","Maalouf, Amin",12/95-- 5,5
China White,"Maas, Peter",1/95-- 7,7
"Mosquito War, The","MacAlister, V. A.",9/01-- 8,8
"Belly of the Wolf, The Bk3 Lens of the World","MacAvoy, R. A.",4/95-- 7,7
King of the Dead Bk2 Lens of the World,"MacAvoy, R. A.",4/95-- 7,7
Lens of the World,"MacAvoy, R. A.",2/91-- 7,7
Damiano A Trio for Lute,"MacAvoy, R. A.",4/95-- 6,6
Damiano's Lute A Trio for Lute,"MacAvoy, R. A.",4/95-- 6,6
Raphael A Trio for Lute,"MacAvoy, R. A.",4/95-- 6,6
Third Eagle,"MacAvoy, R. A.",3/94-- 6,6
Flesh House,"MacBride, Stuart",10/08-- 7.5,7.5
Dying Light,"MacBride, Stuart",9/06-- 7.1,7.1
Blind Eye,"MacBride, Stuart",11/09-- 6.5,6.5
Shatter the Bones,"Macbride, Stuart",6/12-- 6,6
Shatter the Bones,"Macbride, Stuart",6/12-- 6,6
Fall on Your Knees,"MacDonald, Ann-Marie",10/97-- 7,7
Fall on Your Knees,"MacDonald, Ann-Marie",12/97-- 7,7
Cape Breton Road,"MacDonald, D. R.",1/01-- 7,7
"Mind Game, The","MacDonald, Hector",3/01-- 7.5,7.5
"Girl Next Door, The","MacDonald, Patricia",8/04-- 7.9,7.9
Lost Innocents,"MacDonald, Patricia",9/98-- 7.6,7.5
Suspicious Origins,"MacDonald, Patricia",6/03-- 7.1,7.1
Married to a Stranger,"MacDonald, Patricia",11/06-- 6,6
Not Guilty,"MacDonald, Patricia                  ",5/02-- 8,8
"Wycherly Woman, The","MacDonald, Ross",10/98-- 7.9,7.9
Angle of Impact,"MacDougal, Bonnie",6/98-- 8.5,8.5
Breach of Trust,"MacDougal, Bonnie",2/97-- 8,8
Out of Order,"MacDougal, Bonnie",12/99-- 7,7
"Other Extreme, The","MacGregor, T. J.",1/02-- 8.1,8.1
Out of Sight,"MacGregor, T. J.",10/02-- 7.5,7.5
Mistress of the Bones,"MacGregor, T. J.",08/96-- 7,7
The Woman Between the Worlds,"MacIntyre, F. Gwynplaine",7/94-- 8.5,8.5
Old Scores,"Mackay, Scott",12/03-- 7.3,7.3
Year the Horses Came,"Mackey, Mary",2/94-- 7.5,7.5
Manhattan South,"Mackie, John",7/02-- 7.1,7.1
Dreams of Empire,"Mackin, Jeanne",11/96-- 6,6
"Balloon Man, The","MacLeod, Charlotte",12/98-- 7.3,7.3
